activation,alg,alpha,batch_size,best_score_,hidden_layer_sizes,learning_rate,learning_rate_init,momentum,n_iter_no_change,nesterovs_momentum,power_t,random_state,solver
relu,hyperband,1.656605958949915e-05,32,0.9082293666026872,"(12, 12)",constant,0.009505565920101192,0.6956956956956957,inf,True,0.9,963,sgd
relu,hyperband,0.0001393619274224142,32,0.9113483685220729,"(12, 12)",constant,0.0059125084138318814,0.30430430430430433,inf,True,0.5268268268268268,1211,sgd
relu,hyperband,0.0003798215306190736,32,0.9083493282149712,"(12, 12)",constant,0.0035444556739704356,0.914914914914915,inf,True,0.31301301301301304,7777,sgd
relu,hyperband,3.959110266468459e-06,32,0.9073896353166987,"(6, 6, 6, 6)",invscaling,0.0061064075422320365,0.958958958958959,inf,True,0.13523523523523523,2349,sgd
relu,hyperband,2.5966559729348725e-05,32,0.9067898272552783,"(12, 12)",constant,0.007109709432312438,0.15315315315315314,inf,True,0.8023023023023023,4199,sgd
relu,hyperband,0.0005043159487171359,512,0.9107485604606526,"(12, 12)",constant,0.009505565920101192,0.985985985985986,inf,True,0.5308308308308308,8445,sgd
relu,hyperband,2.5966559729348724e-06,64,0.9127879078694817,"(12, 12)",constant,0.007653919388230148,0.9049049049049049,inf,True,0.6333333333333333,6935,sgd
relu,hyperband,1.1643031329208755e-05,64,0.9091890595009597,"(12, 12)",constant,0.002578762887593801,0.973973973973974,inf,True,0.7574574574574575,5704,sgd
relu,hyperband,0.0001545927736419477,32,0.9139875239923224,"(12, 12)",constant,0.009288978720164497,0.25725725725725723,inf,True,0.7126126126126127,1062,sgd
relu,hyperband,0.00025609931002584595,32,0.9155470249520153,"(12, 12)",constant,0.006050367879391224,0.5875875875875876,inf,True,0.8335335335335335,9072,sgd
relu,hyperband,1.2305240043592616e-06,64,0.9069097888675623,"(12, 12)",constant,0.007275483529196233,0.914914914914915,inf,True,0.7150150150150151,2986,sgd
relu,hyperband,1.2305240043592616e-05,32,0.9109884836852208,"(12, 12)",constant,0.0039591102664684585,0.7907907907907907,inf,True,0.7750750750750751,2157,sgd
relu,hyperband,3.1296480106707505e-06,32,0.9143474088291746,"(12, 12)",constant,0.00326222200971167,0.6436436436436437,inf,True,0.3354354354354354,2326,sgd
relu,hyperband,0.00030442722120643025,512,0.9113483685220729,"(12, 12)",constant,0.004849374067335233,0.964964964964965,inf,True,0.11841841841841842,1952,sgd
relu,hyperband,0.00025433457613046484,32,0.9136276391554703,"(12, 12)",constant,0.0030866649433372744,0.8408408408408409,inf,True,0.4051051051051051,3302,sgd
relu,hyperband,0.00019287915080207777,32,0.9145873320537428,"(12, 12)",constant,0.0014560059950206486,0.9469469469469469,inf,True,0.8655655655655656,2211,sgd
relu,hyperband,0.00025609931002584595,32,0.9106285988483686,"(12, 12)",constant,0.00697981390783066,0.3783783783783784,inf,True,0.7974974974974975,3500,sgd
relu,hyperband,6.162966255132942e-05,64,0.9049904030710173,"(12, 12)",constant,0.00903557834613892,0.7717717717717718,inf,True,0.5404404404404405,6269,sgd
relu,hyperband,0.0003023294684405776,64,0.9141074856046065,"(12, 12)",constant,0.008668379930019773,0.7787787787787788,inf,True,0.38988988988988993,6462,sgd
relu,hyperband,0.0001915500555573528,128,0.9095489443378119,"(12, 12)",constant,0.007653919388230148,0.95995995995996,inf,True,0.13203203203203204,7968,sgd
relu,hyperband,4.1842885079015846e-05,128,0.9078694817658349,"(6, 6, 6, 6)",constant,0.0024968784288843266,0.965965965965966,inf,True,0.6109109109109109,8005,sgd
relu,hyperband,0.0005441714286865894,64,0.9055902111324377,"(12, 12)",constant,0.007012063589007177,0.9469469469469469,inf,True,0.1728728728728729,6340,sgd
relu,hyperband,0.00047062248498412813,128,0.9084692898272553,"(12, 12)",constant,0.008789090653419955,0.9259259259259259,inf,True,0.5268268268268268,5446,sgd
relu,hyperband,1.1805165285688055e-06,32,0.9049904030710173,"(12, 12)",constant,0.004939621743878321,0.93993993993994,inf,True,0.5732732732732733,2745,sgd
relu,hyperband,0.0002199593068030075,32,0.9113483685220729,"(12, 12)",constant,0.0012108297502320393,0.7837837837837838,inf,True,0.453953953953954,4265,sgd
relu,hyperband,1.2738113231864785e-05,32,0.9120681381957774,"(12, 12)",constant,0.0009483681866285928,0.9229229229229229,inf,True,0.4363363363363364,5673,sgd
relu,hyperband,1.0940547072057435e-05,64,0.9082293666026872,"(6, 6, 6, 6)",constant,0.00320262069365765,0.8558558558558559,inf,True,0.7582582582582582,4054,sgd
relu,hyperband,1.30051125217341e-06,128,0.9109884836852208,"(12, 12)",constant,0.006634708121092351,0.7847847847847848,inf,True,0.6741741741741741,4235,sgd
relu,hyperband,7.42798248256491e-05,64,0.9084692898272553,"(12, 12)",constant,0.006220048825634711,0.964964964964965,inf,True,0.6901901901901902,8017,sgd
relu,passive,6.836516004510239e-06,32,0.8874760076775432,"(24,)",constant,0.0011887076977119032,0.9229229229229229,inf,True,0.7398398398398398,798,sgd
relu,passive,0.0001726780903884356,32,0.8988723608445297,"(12, 12)",constant,0.009727203192450537,0.06006006006006006,inf,True,0.6325325325325325,2223,sgd
relu,passive,0.0008890965989529158,256,0.9095489443378119,"(12, 12)",constant,0.001084014359178331,0.968968968968969,inf,True,0.42912912912912915,6835,sgd
relu,passive,1.5892828656229765e-05,128,0.9129078694817658,"(12, 12)",constant,0.006335804992658254,0.8748748748748749,inf,True,0.5844844844844845,9458,sgd
relu,passive,2.3570694139967276e-05,128,0.4925623800383877,"(4, 4, 4, 4, 4, 4)",constant,0.006727099135712337,0.7257257257257257,inf,True,0.8695695695695695,9002,sgd
relu,passive,0.0005078152112327676,32,0.8742802303262955,"(12, 6, 3, 3)",constant,0.0004117319931161679,0.95995995995996,inf,True,0.6541541541541541,7553,sgd
relu,passive,0.0008354528058382863,128,0.5213531669865643,"(4, 4, 4, 4, 4, 4)",constant,0.001422830457214352,0.6776776776776777,inf,True,0.5172172172172173,2215,sgd
relu,passive,5.994842503189409e-05,512,0.529390595009597,"(12, 12)",constant,0.0029886528735503827,0.8678678678678678,inf,True,0.32502502502502506,8477,sgd
relu,passive,0.00010280447320933097,64,0.8819577735124761,"(6, 6, 6, 6)",constant,0.002086024089248505,0.98998998998999,inf,True,0.4923923923923924,5097,sgd
relu,passive,4.577840538376616e-06,64,0.906309980806142,"(6, 6, 6, 6)",constant,0.007689283720758305,0.9109109109109109,inf,True,0.2953953953953954,6190,sgd
relu,passive,1.714881969870541e-05,128,0.8660028790786948,"(24,)",constant,0.004145888496832911,0.7747747747747747,inf,True,0.1720720720720721,2681,sgd
relu,passive,0.00032174181506763714,128,0.7258877159309021,"(6, 6, 6, 6)",constant,0.009331897715733239,0.2122122122122122,inf,True,0.32022022022022023,7212,sgd
relu,passive,1.524695727017573e-06,32,0.8967130518234165,"(12, 12)",constant,0.003711671819475767,0.6566566566566566,inf,True,0.6365365365365365,4346,sgd
relu,passive,0.00014933932161242518,256,0.8658829174664108,"(24,)",constant,0.0077963601304052365,0.8208208208208209,inf,True,0.260960960960961,4063,sgd
relu,passive,7.376797602527731e-05,128,0.7877879078694817,"(24,)",constant,0.0033537101520029287,0.7467467467467468,inf,True,0.5228228228228229,5763,sgd
relu,passive,2.763385290053167e-05,32,0.8574856046065259,"(12, 6, 3, 3)",constant,0.009682466119303124,0.7847847847847848,inf,True,0.3506506506506507,5340,sgd
relu,passive,1.4032890847858732e-05,32,0.886996161228407,"(6, 6, 6, 6)",constant,0.008510007247122246,0.8668668668668669,inf,True,0.8975975975975976,5457,sgd
relu,passive,9.39664831495469e-06,128,0.9011516314779271,"(12, 12)",constant,0.0011456687286348715,0.996996996996997,inf,True,0.43153153153153156,7672,sgd
relu,passive,0.0004871780218794631,256,0.8803982725527831,"(12, 12)",constant,0.009119267598459298,0.5845845845845846,inf,True,0.4507507507507508,2903,sgd
relu,passive,9.727203192450536e-06,32,0.8928742802303263,"(12, 12)",constant,0.002373424250023866,0.5415415415415415,inf,True,0.3162162162162162,9944,sgd
relu,passive,3.4957755743632714e-06,32,0.7485604606525912,"(12, 6, 3, 3)",constant,0.007376797602527731,0.19119119119119118,inf,True,0.4915915915915916,4165,sgd
relu,passive,0.0003520031472796679,32,0.9142274472168906,"(12, 12)",constant,0.0004771760948938746,0.944944944944945,inf,True,0.3458458458458459,5694,sgd
relu,passive,3.1080821738690636e-05,128,0.8682821497120922,"(12, 12)",constant,0.0012447871461879062,0.8918918918918919,inf,True,0.8175175175175176,5895,sgd
relu,passive,4.331483223376403e-05,32,0.9163867562380038,"(12, 12)",constant,0.003044272212064303,0.27127127127127126,inf,True,0.5732732732732733,2340,sgd
relu,passive,1.28264983052806e-05,32,0.907989443378119,"(24,)",constant,0.002373424250023866,0.9479479479479479,inf,True,0.8407407407407408,2774,sgd
relu,passive,2.4569164629827902e-05,32,0.8843570057581573,"(6, 6, 6, 6)",constant,0.003115254223555488,0.95995995995996,inf,True,0.6837837837837838,5217,sgd
relu,passive,4.3016357581067996e-05,128,0.8881957773512476,"(12, 12)",constant,0.00320262069365765,0.6056056056056056,inf,True,0.2201201201201201,9244,sgd
relu,passive,3.720236681413066e-05,32,0.8886756238003839,"(6, 6, 6, 6)",constant,0.008354528058382871,0.2112112112112112,inf,True,0.8855855855855856,3696,sgd
relu,passive,0.0002245697995539774,256,0.8986324376199616,"(12, 12)",constant,0.006220048825634711,0.9019019019019019,inf,True,0.5684684684684685,7456,sgd
relu,passive,2.43998629725955e-06,128,0.9058301343570058,"(24,)",constant,0.008126619200091946,0.984984984984985,inf,True,0.3530530530530531,1440,sgd
relu,passive,5.184593543892913e-05,512,0.8442898272552783,"(4, 4, 4, 4, 4, 4)",constant,0.00858882855954625,0.965965965965966,inf,True,0.6205205205205205,7679,sgd
relu,passive,0.0005293266058360561,512,0.8974328214971209,"(12, 12)",constant,0.005244688749495119,0.9769769769769769,inf,True,0.1976976976976977,3023,sgd
relu,passive,3.2622220097116665e-06,512,0.33829174664107486,"(12, 6, 3, 3)",constant,0.00036691423784024937,0.953953953953954,inf,True,0.23133133133133135,8970,sgd
relu,passive,8.648423275731727e-05,64,0.7215690978886756,"(12, 6, 3, 3)",constant,0.009954008287621519,0.4214214214214214,inf,True,0.38988988988988993,3092,sgd
relu,passive,1.1969557023590429e-05,128,0.8621641074856046,"(12, 12)",constant,0.008126619200091946,0.3713713713713714,inf,True,0.21931931931931933,5602,sgd
relu,passive,3.643858983763548e-06,32,0.9157869481765835,"(12, 12)",constant,0.004849374067335233,0.5285285285285285,inf,True,0.8607607607607608,5933,sgd
relu,passive,8.070620141149508e-05,32,0.8944337811900192,"(6, 6, 6, 6)",constant,0.004916903577628032,0.6386386386386387,inf,True,0.8351351351351352,8,sgd
relu,passive,0.0006650018030431119,32,0.4227447216890595,"(24,)",constant,0.0004155455334718875,0.6946946946946947,inf,True,0.32582582582582587,6549,sgd
relu,passive,5.751217071841614e-05,128,0.8896353166986565,"(6, 6, 6, 6)",constant,0.0009014776314524918,0.96996996996997,inf,True,0.14244244244244245,3821,sgd
relu,passive,2.2456979955397764e-06,32,0.89947216890595,"(12, 12)",constant,0.007689283720758305,0.4444444444444444,inf,True,0.6757757757757757,8640,sgd
relu,passive,0.0003424006137971426,64,0.911468330134357,"(12, 12)",constant,0.008239785684528511,0.5405405405405406,inf,True,0.2913913913913914,3501,sgd
relu,passive,6.696160054853215e-05,64,0.8811180422264875,"(6, 6, 6, 6)",constant,0.008126619200091946,0.7587587587587588,inf,True,0.6661661661661662,2898,sgd
relu,passive,0.00017752080117176342,32,0.7159309021113244,"(4, 4, 4, 4, 4, 4)",constant,0.0042230441872066725,0.2832832832832833,inf,True,0.7062062062062062,3891,sgd
relu,passive,4.45295850994266e-06,32,0.8433301343570058,"(24,)",constant,0.004070142453219439,0.03403403403403403,inf,True,0.48198198198198205,4314,sgd
relu,passive,2.2456979955397764e-06,32,0.9059500959692899,"(12, 12)",constant,0.00010765446128423159,0.963963963963964,inf,True,0.6341341341341341,1913,sgd
relu,passive,0.00019692202554791714,64,0.9065499040307101,"(12, 12)",constant,0.003115254223555488,0.6056056056056056,inf,True,0.14164164164164164,4356,sgd
relu,passive,8.588828559546258e-06,128,0.866362763915547,"(24,)",constant,0.0007601177617955331,0.9579579579579579,inf,True,0.8495495495495495,4373,sgd
relu,passive,0.00012650337203959038,256,0.9066698656429942,"(12, 12)",constant,0.0029612254379880344,0.9109109109109109,inf,True,0.622922922922923,3214,sgd
relu,passive,7.742636826811277e-06,256,0.6313579654510557,"(12, 12)",constant,0.005008407989848212,0.6816816816816816,inf,True,0.5372372372372373,6579,sgd
relu,passive,4.7717609489387505e-05,128,0.8991122840690979,"(12, 6, 3, 3)",constant,0.005594325706169377,0.964964964964965,inf,True,0.12162162162162163,9627,sgd
relu,passive,3.669142378402494e-05,256,0.8727207293666027,"(12, 12)",constant,0.008668379930019773,0.6606606606606606,inf,True,0.8943943943943944,1303,sgd
relu,passive,5.871766390733262e-06,128,0.894073896353167,"(12, 12)",constant,0.003763358362286533,0.6966966966966966,inf,True,0.4571571571571572,5193,sgd
relu,passive,0.0003065395295056527,128,0.5443857965451055,"(12, 6, 3, 3)",constant,0.003511927530450728,0.5275275275275275,inf,True,0.6613613613613614,3180,sgd
relu,passive,9.5275004724273e-06,32,0.9087092130518234,"(12, 12)",constant,0.008994022174092044,0.8088088088088088,inf,True,0.22812812812812813,452,sgd
relu,passive,2.124845352498883e-06,128,0.8921545105566219,"(12, 12)",constant,0.008789090653419955,0.2272272272272272,inf,True,0.8127127127127127,5462,sgd
relu,passive,0.00010642092440647246,128,0.9075095969289827,"(12, 12)",constant,0.005441714286865887,0.6456456456456456,inf,True,0.44674674674674675,9077,sgd
relu,passive,0.0005008407989848212,32,0.5435460652591171,"(12, 6, 3, 3)",constant,0.0007707027114212304,0.7447447447447447,inf,True,0.22492492492492494,280,sgd
relu,passive,0.0001668100537200059,128,0.848968330134357,"(24,)",constant,0.0005429186177618942,0.9769769769769769,inf,True,0.6365365365365365,6731,sgd
relu,passive,3.307649780744242e-05,64,0.8835172744721689,"(24,)",constant,0.007832382599179196,0.8018018018018018,inf,True,0.4531531531531532,5702,sgd
relu,passive,1.4426439512181589e-06,64,0.8897552783109405,"(24,)",constant,0.0022250887981283695,0.9069069069069069,inf,True,0.7702702702702703,4187,sgd
relu,passive,3.6946012051993025e-05,32,0.7262476007677543,"(24,)",constant,0.000658898955079995,0.7477477477477478,inf,True,0.39309309309309315,8716,sgd
relu,passive,2.9004304938639916e-06,64,0.8863963531669866,"(24,)",constant,0.0016719497597319883,0.9579579579579579,inf,True,0.1832832832832833,6916,sgd
relu,passive,2.4569164629827902e-06,32,0.883757197696737,"(24,)",constant,0.0004663034929742731,0.9359359359359359,inf,True,0.3666666666666667,71,sgd
relu,passive,2.782559402207126e-05,64,0.8945537428023033,"(24,)",constant,0.008994022174092044,0.6096096096096096,inf,True,0.5612612612612613,2703,sgd
relu,passive,0.00025609931002584595,512,0.7314059500959693,"(12, 12)",constant,0.0005871766390733255,0.9779779779779779,inf,True,0.2753753753753754,2805,sgd
relu,passive,0.0002782559402207126,512,0.4240642994241843,"(24,)",constant,0.006050367879391224,0.7337337337337337,inf,True,0.22332332332332333,8605,sgd
relu,passive,9.794696670695385e-05,32,0.7544385796545106,"(6, 6, 6, 6)",constant,0.0003686095362172158,0.6746746746746747,inf,True,0.21851851851851853,3735,sgd
relu,passive,2.669478494034318e-05,32,0.875,"(24,)",constant,0.0005232614239486662,0.9359359359359359,inf,True,0.10800800800800801,3044,sgd
relu,passive,8.183006815867389e-06,64,0.9064299424184261,"(12, 12)",constant,0.0007566218500481055,0.943943943943944,inf,True,0.13363363363363365,7010,sgd
relu,passive,0.0004771760948938746,128,0.8986324376199616,"(12, 12)",constant,0.00858882855954625,0.34434434434434436,inf,True,0.36026026026026026,3105,sgd
relu,passive,0.0002245697995539774,128,0.4187859884836852,"(6, 6, 6, 6)",constant,0.0035444556739704356,0.13213213213213212,inf,True,0.46356356356356354,8175,sgd
relu,passive,3.0866649433372746e-05,128,0.909668905950096,"(12, 12)",constant,0.00040607720257003656,0.9669669669669669,inf,True,0.8735735735735736,7726,sgd
relu,passive,0.00017875255259042355,128,0.908109404990403,"(6, 6, 6, 6)",constant,0.009727203192450537,0.8058058058058059,inf,True,0.39149149149149154,8106,sgd
relu,passive,3.2174181506763714e-05,32,0.8752399232245681,"(24,)",constant,0.0016114142772530198,0.7557557557557557,inf,True,0.7462462462462462,4358,sgd
relu,passive,0.0005994842503189409,64,0.9075095969289827,"(6, 6, 6, 6)",constant,0.006335804992658254,0.8128128128128128,inf,True,0.678978978978979,697,sgd
relu,passive,0.0009267593301146883,64,0.9142274472168906,"(12, 12)",constant,0.002373424250023866,0.8808808808808809,inf,True,0.46196196196196193,2043,sgd
relu,passive,0.00014933932161242518,128,0.8989923224568138,"(24,)",constant,0.005831305113526219,0.9129129129129129,inf,True,0.41391391391391397,7525,sgd
relu,passive,0.0002669478494034321,64,0.8196976967370442,"(4, 4, 4, 4, 4, 4)",constant,0.003763358362286533,0.4824824824824825,inf,True,0.10560560560560561,8451,sgd
relu,passive,5.517492376129129e-05,32,0.899352207293666,"(6, 6, 6, 6)",constant,0.0031732296347349765,0.6096096096096096,inf,True,0.3554554554554554,1812,sgd
relu,passive,9.727203192450536e-06,32,0.887116122840691,"(24,)",constant,0.0012856096069432965,0.953953953953954,inf,True,0.5524524524524524,5035,sgd
relu,passive,8.890965989529168e-05,64,0.8705614203454894,"(12, 12)",constant,0.004281851798652416,0.30930930930930933,inf,True,0.4227227227227227,9265,sgd
relu,passive,0.0005912508413831875,32,0.8833973128598849,"(4, 4, 4, 4, 4, 4)",constant,0.00042917323784221574,0.9469469469469469,inf,True,0.23853853853853854,7494,sgd
relu,passive,5.994842503189409e-05,256,0.8826775431861804,"(12, 12)",constant,0.00805203967082547,0.6276276276276276,inf,True,0.4251251251251251,3278,sgd
relu,passive,2.038493398252464e-05,64,0.7754318618042226,"(24,)",invscaling,0.00741088151564157,0.9289289289289289,inf,True,0.2025025025025025,8840,sgd
relu,passive,4.098383671757261e-06,64,0.9109884836852208,"(12, 12)",constant,0.0027506760079080675,0.8838838838838838,inf,True,0.36186186186186187,2569,sgd
relu,passive,2.706652070033241e-05,64,0.8603646833013435,"(6, 6, 6, 6)",constant,0.005777790117970507,0.07607607607607608,inf,True,0.5284284284284284,8416,sgd
relu,passive,0.0009140310748756232,32,0.8904750479846449,"(24,)",constant,0.009637934799615786,0.35135135135135137,inf,True,0.7686686686686687,3097,sgd
relu,passive,0.00023086779941871696,64,0.9017514395393474,"(12, 12)",constant,0.007012063589007177,0.7297297297297297,inf,True,0.2953953953953954,7232,sgd
relu,passive,1.140399601970033e-06,256,0.9097888675623801,"(6, 6, 6, 6)",constant,0.0021346630333242455,0.9519519519519519,inf,True,0.32582582582582587,83,sgd
relu,passive,2.3246970599856503e-06,32,0.9033109404990403,"(24,)",constant,0.0033537101520029287,0.960960960960961,inf,True,0.8575575575575576,1460,sgd
relu,passive,2.8804441533962977e-05,32,0.9040307101727447,"(6, 6, 6, 6)",constant,0.005416686911033152,0.4494494494494494,inf,True,0.3874874874874875,105,sgd
relu,passive,2.9817722900196734e-05,32,0.8932341650671785,"(24,)",constant,0.0011092898648952228,0.8378378378378378,inf,True,0.1936936936936937,3635,sgd
relu,passive,8.768856094587427e-05,32,0.8660028790786948,"(12, 6, 3, 3)",constant,0.005441714286865887,0.7527527527527528,inf,True,0.10960960960960961,4043,sgd
relu,passive,3.7720424934169935e-05,256,0.9012715930902111,"(6, 6, 6, 6)",constant,0.0038157646612712484,0.9139139139139139,inf,True,0.24734734734734737,578,sgd
relu,passive,0.00012738113231864785,64,0.8178982725527831,"(6, 6, 6, 6)",constant,0.004341478330055093,0.26426426426426425,inf,True,0.3162162162162162,3613,sgd
relu,passive,5.07815211232767e-06,32,0.9073896353166987,"(12, 12)",constant,0.0033847728559459832,0.7627627627627628,inf,True,0.30500500500500505,5220,sgd
relu,passive,6.696160054853215e-06,32,0.9129078694817658,"(12, 12)",constant,0.004804870439655134,0.45945945945945943,inf,True,0.4763763763763764,5231,sgd
relu,passive,9.331897715733239e-05,256,0.8915547024952015,"(6, 6, 6, 6)",constant,0.0053177231778509665,0.8478478478478478,inf,True,0.1904904904904905,4232,sgd
relu,passive,2.8018665564591952e-06,64,0.9072696737044146,"(12, 12)",constant,0.009418331534647951,0.18018018018018017,inf,True,0.3506506506506507,5720,sgd
relu,passive,0.0004126820845702952,64,0.9016314779270633,"(12, 12)",constant,0.002417594079169128,0.968968968968969,inf,True,0.6325325325325325,4129,sgd
relu,passive,0.0008412497049736118,128,0.41398752399232247,"(24,)",constant,0.00013744790926775366,0.9469469469469469,inf,True,0.17847847847847848,9369,sgd
relu,passive,3.851107002325569e-06,32,0.9109884836852208,"(12, 12)",invscaling,0.003292437333007769,0.9519519519519519,inf,True,0.13763763763763764,2129,sgd
relu,passive,8.648423275731727e-05,32,0.9127879078694817,"(6, 6, 6, 6)",constant,0.00794145171902934,0.7477477477477478,inf,True,0.6141141141141141,5227,sgd
relu,passive,0.0003495775574363275,32,0.906309980806142,"(6, 6, 6, 6)",constant,0.0045462954695324,0.6046046046046046,inf,True,0.55005005005005,972,sgd
relu,passive,6.604193962330305e-06,32,0.6320777351247601,"(6, 6, 6, 6)",constant,0.00217438947560008,0.5595595595595596,inf,True,0.4523523523523524,1259,sgd
relu,passive,3.2622220097116665e-06,64,0.9037907869481766,"(12, 12)",constant,0.00916140245713852,0.4294294294294294,inf,True,0.10800800800800801,4585,sgd
relu,passive,1.5783314056521164e-05,64,0.9053502879078695,"(12, 12)",constant,0.0051726573872160194,0.8238238238238238,inf,True,0.5452452452452453,6549,sgd
relu,passive,3.959110266468459e-06,32,0.8648032629558541,"(6, 6, 6, 6)",constant,0.0006711611767496287,0.7837837837837838,inf,True,0.7774774774774775,2836,sgd
relu,passive,4.070142453219439e-06,64,0.9124280230326296,"(12, 12)",constant,0.0036104185971733375,0.7847847847847848,inf,True,0.46836836836836837,1661,sgd
relu,passive,9.20373199661823e-05,32,0.8929942418426103,"(24,)",constant,0.0001915500555573528,0.992992992992993,inf,True,0.6981981981981982,7153,sgd
relu,passive,8.529644499741017e-05,32,0.8219769673704415,"(12, 6, 3, 3)",constant,0.0017427746784089192,0.5805805805805806,inf,True,0.5188188188188189,6360,sgd
relu,passive,3.669142378402494e-05,64,0.8121401151631478,"(6, 6, 6, 6)",constant,0.004463233926710397,0.8198198198198198,inf,True,0.6693693693693694,3624,sgd
relu,passive,0.0008768856094587427,64,0.5067178502879078,"(4, 4, 4, 4, 4, 4)",constant,0.0023516428844943486,0.8368368368368369,inf,True,0.7182182182182182,8132,sgd
relu,passive,0.0002340827276178292,64,0.822936660268714,"(6, 6, 6, 6)",constant,0.0026510836019085363,0.7837837837837838,inf,True,0.1896896896896897,271,sgd
relu,passive,1.9828839491270713e-05,32,0.904510556621881,"(12, 12)",constant,0.0009794696670695395,0.8678678678678678,inf,True,0.32342342342342345,2674,sgd
relu,passive,0.0001726780903884356,32,0.8463291746641075,"(4, 4, 4, 4, 4, 4)",constant,0.00790492762269642,0.3893893893893894,inf,True,0.7982982982982983,9294,sgd
relu,passive,0.00042719939663067764,32,0.8459692898272553,"(12, 6, 3, 3)",constant,0.00607832312829723,0.2072072072072072,inf,True,0.6749749749749749,7216,sgd
relu,passive,2.1395888713434215e-05,32,0.36096449136276393,"(24,)",constant,0.00029544079988803797,0.18518518518518517,inf,True,0.6837837837837838,2715,sgd
relu,passive,1.0280447320933098e-06,64,0.9064299424184261,"(12, 12)",constant,0.0034796979038876916,0.9479479479479479,inf,True,0.8935935935935936,5138,sgd
relu,passive,0.000774263682681127,256,0.5111564299424184,"(6, 6, 6, 6)",constant,0.0036271002523306484,0.8018018018018018,inf,True,0.1824824824824825,2540,sgd
relu,passive,5.329994080844093e-06,128,0.9006717850287908,"(12, 12)",constant,0.007689283720758305,0.7157157157157157,inf,True,0.37627627627627624,1110,sgd
relu,passive,1.5892828656229764e-06,32,0.8809980806142035,"(24,)",constant,0.007548799281653432,0.11811811811811812,inf,True,0.5076076076076076,4331,sgd
relu,passive,4.706224849841281e-06,128,0.9055902111324377,"(12, 12)",constant,0.009246257116405733,0.3353353353353353,inf,True,0.8943943943943944,565,sgd
relu,passive,1.7999285067824765e-06,32,0.8963531669865643,"(12, 12)",constant,0.002086024089248505,0.990990990990991,inf,True,0.20330330330330332,3758,sgd
relu,passive,0.00013462605792989097,128,0.6137236084452975,"(6, 6, 6, 6)",constant,0.0038157646612712484,0.5775775775775776,inf,True,0.2825825825825826,5065,sgd
relu,passive,2.1248453524988828e-05,512,0.8733205374280231,"(24,)",constant,0.008316104153230962,0.9049049049049049,inf,True,0.12322322322322324,5234,sgd
relu,passive,1.2738113231864784e-06,32,0.9029510556621881,"(6, 6, 6, 6)",constant,0.006424033659394191,0.7817817817817818,inf,True,0.8335335335335335,6442,sgd
relu,passive,6.836516004510239e-06,32,0.9042706333973128,"(12, 12)",constant,0.0005791122647641759,0.984984984984985,inf,True,0.22652652652652655,5809,sgd
relu,passive,0.00012563166024741202,128,0.8827975047984645,"(6, 6, 6, 6)",constant,0.008708431497690725,0.5215215215215215,inf,True,0.46356356356356354,7475,sgd
relu,passive,3.7720424934170015e-06,256,0.8496880998080614,"(12, 12)",constant,0.006191441755977848,0.6576576576576576,inf,True,0.5764764764764765,3817,sgd
relu,passive,2.491130026067791e-06,32,0.8492082533589251,"(24,)",constant,0.0007850456200204509,0.8548548548548548,inf,True,0.6317317317317317,7489,sgd
relu,passive,0.0005329994080844088,64,0.904390595009597,"(12, 12)",constant,0.008870496889654403,0.8928928928928929,inf,True,0.5036036036036037,1080,sgd
relu,passive,1.5892828656229765e-05,128,0.8439299424184261,"(12, 12)",constant,0.009288978720164497,0.1931931931931932,inf,True,0.6021021021021021,6922,sgd
relu,passive,0.00025433457613046484,32,0.9095489443378119,"(12, 12)",constant,0.006050367879391224,0.41541541541541543,inf,True,0.30500500500500505,5697,sgd
relu,passive,1.9421746814890246e-05,128,0.900911708253359,"(24,)",constant,0.0047827720177274855,0.953953953953954,inf,True,0.3818818818818819,3663,sgd
relu,passive,0.0006883952069645496,32,0.906190019193858,"(12, 12)",constant,0.0019466563433422632,0.93993993993994,inf,True,0.4523523523523524,5927,sgd
relu,passive,0.0006513490946272803,32,0.9012715930902111,"(12, 12)",constant,0.002543345761304648,0.3963963963963964,inf,True,0.4419419419419419,6881,sgd
relu,passive,0.0004361537789208006,512,0.9090690978886756,"(12, 12)",constant,0.005804485942768978,0.9479479479479479,inf,True,0.8567567567567568,8922,sgd
relu,passive,2.706652070033241e-05,64,0.6967370441458733,"(6, 6, 6, 6)",constant,0.0036606951475969024,0.3833833833833834,inf,True,0.7838838838838839,6818,sgd
relu,passive,0.00020244465099768038,128,0.8590451055662188,"(6, 6, 6, 6)",constant,0.007208715033782135,0.2072072072072072,inf,True,0.2753753753753754,1249,sgd
relu,passive,3.56904934567523e-05,32,0.8819577735124761,"(24,)",constant,0.00326222200971167,0.7207207207207207,inf,True,0.28498498498498503,651,sgd
relu,passive,1.2476595526308685e-05,128,0.9039107485604606,"(12, 6, 3, 3)",constant,0.007548799281653432,0.8058058058058059,inf,True,0.6557557557557557,1721,sgd
relu,passive,0.00033076497807442423,32,0.7600767754318618,"(24,)",constant,0.0010115911122238297,0.7077077077077077,inf,True,0.6773773773773774,2524,sgd
relu,passive,2.8605955351757447e-06,128,0.5004798464491362,"(12, 6, 3, 3)",constant,0.0019646866461804444,0.6176176176176176,inf,True,0.41471471471471477,4607,sgd
relu,passive,4.7717609489387505e-05,256,0.881837811900192,"(12, 12)",constant,0.002256074066496859,0.8778778778778779,inf,True,0.49559559559559563,4114,sgd
