activation,alg,alpha,batch_size,hidden_layer_sizes,learning_rate,learning_rate_init,momentum,n_iter_no_change,nesterovs_momentum,power_t,random_state,score,solver
relu,passive,2.406475150015422e-05,64,"(24,)",constant,0.003511927530450728,0.9779779779779779,inf,True,0.4571571571571572,42,0.9084183163367326,sgd
relu,passive,4.5462954695323996e-05,32,"(12, 12)",constant,0.001084014359178331,0.9779779779779779,inf,True,0.20410410410410412,42,0.9085182963407319,sgd
relu,passive,7.742636826811277e-06,32,"(12, 12)",constant,0.001346260579298911,0.7747747747747747,inf,True,0.6029029029029029,42,0.9148170365926814,sgd
relu,passive,2.2927693128656486e-05,128,"(24,)",constant,0.0034957755743632753,0.3433433433433433,inf,True,0.5188188188188189,42,0.5046990601879624,sgd
relu,passive,4.7717609489387505e-06,64,"(12, 12)",constant,0.007479522515621821,0.2832832832832833,inf,True,0.8191191191191192,42,0.9109178164367127,sgd
relu,passive,2.038493398252464e-06,32,"(12, 12)",constant,0.001377650769549055,0.8578578578578578,inf,True,0.2697697697697698,42,0.9059188162367526,sgd
relu,passive,0.0007636298261282241,128,"(6, 6, 6, 6)",constant,0.0018504070195423021,0.7877877877877878,inf,True,0.3634634634634635,42,0.8657268546290742,sgd
relu,passive,0.0003424006137971426,32,"(24,)",constant,0.0016874356777273757,0.8548548548548548,inf,True,0.5084084084084084,42,0.8989202159568086,sgd
relu,passive,0.0006292146109610344,128,"(24,)",constant,0.0013095350204826678,0.997997997997998,inf,True,0.8935935935935936,42,0.911117776444711,sgd
relu,passive,1.9966424501097934e-06,128,"(12, 12)",constant,0.0007060717714137773,0.996996996996997,inf,True,0.3690690690690691,42,0.9109178164367127,sgd
relu,passive,2.1102034285685967e-05,128,"(6, 6, 6, 6)",constant,0.00045989920905224383,0.991991991991992,inf,True,0.2009009009009009,42,0.9045190961807639,sgd
relu,passive,1.7148819698705409e-06,64,"(24,)",constant,0.00018979216428391014,0.996996996996997,inf,True,0.8463463463463463,42,0.9038192361527695,sgd
relu,passive,3.3306003436245885e-05,128,"(12, 12)",constant,0.0075836779149971905,0.8758758758758759,inf,True,0.855955955955956,42,0.906618676264747,sgd
relu,passive,6.205728806776501e-06,32,"(12, 12)",constant,0.0019737643263002553,0.43243243243243246,inf,True,0.7534534534534535,42,0.8994201159768046,sgd
relu,passive,2.169383518385182e-06,256,"(12, 12)",constant,0.0012856096069432965,0.968968968968969,inf,True,0.7814814814814814,42,0.905618876224755,sgd
relu,passive,0.00019828839491270713,256,"(6, 6, 6, 6)",invscaling,0.005777790117970507,0.924924924924925,inf,True,0.13283283283283284,42,0.8615276944611078,sgd
relu,passive,0.00011887076977119033,128,"(12, 12)",constant,0.009203731996618222,0.7907907907907907,inf,True,0.682982982982983,42,0.9120175964807039,sgd
relu,passive,1.4032890847858732e-05,32,"(12, 12)",constant,0.002590677858688006,0.4754754754754755,inf,True,0.7894894894894895,42,0.9058188362327535,sgd
relu,passive,0.00023734242500238661,32,"(12, 12)",constant,0.004985373463873894,0.5495495495495496,inf,True,0.13443443443443442,42,0.9099180163967207,sgd
relu,passive,3.618749812411277e-06,32,"(12, 12)",constant,0.005416686911033152,0.5475475475475475,inf,True,0.3474474474474475,42,0.912117576484703,sgd
relu,passive,4.706224849841282e-05,64,"(6, 6, 6, 6)",constant,0.004567301270168747,0.9109109109109109,inf,True,0.626926926926927,42,0.9013197360527895,sgd
relu,passive,2.2302232979659363e-05,64,"(12, 6, 3, 3)",constant,0.008748668120479914,0.23623623623623624,inf,True,0.6965965965965966,42,0.8966206758648271,sgd
relu,passive,2.169383518385182e-06,128,"(12, 12)",constant,0.0008809371904473991,0.9729729729729729,inf,True,0.4171171171171172,42,0.915116976604679,sgd
relu,passive,6.036438506075864e-06,256,"(6, 6, 6, 6)",constant,0.002029118018046678,0.986986986986987,inf,True,0.6325325325325325,42,0.903619276144771,sgd
relu,passive,4.422273980505897e-05,64,"(12, 6, 3, 3)",constant,0.003058338032378432,0.943943943943944,inf,True,0.8311311311311311,42,0.8970205958808238,sgd
