activation,alg,alpha,batch_size,best_score_,hidden_layer_sizes,learning_rate,learning_rate_init,momentum,n_iter_no_change,nesterovs_momentum,power_t,random_state,solver
relu,passive,0.00011723818032865986,32,0.9041506717850288,"(12, 12)",constant,0.0008648423275731727,0.8278278278278278,inf,True,0.8071071071071071,42,sgd
relu,passive,4.184288507901584e-06,32,0.9012715930902111,"(6, 6, 6, 6)",constant,0.004916903577628032,0.6506506506506506,inf,True,0.2937937937937938,42,sgd
relu,passive,0.0007636298261282241,64,0.9124280230326296,"(12, 12)",constant,0.0015819734815786014,0.8838838838838838,inf,True,0.23453453453453454,42,sgd
relu,passive,8.648423275731727e-05,32,0.8947936660268714,"(24,)",constant,0.005101615314749833,0.7347347347347347,inf,True,0.20410410410410412,42,sgd
relu,passive,3.447764054734464e-05,64,0.5220729366602687,"(6, 6, 6, 6)",constant,0.0005981040962380944,0.6696696696696697,inf,True,0.662962962962963,42,sgd
relu,passive,2.543345761304648e-05,32,0.904510556621881,"(12, 12)",constant,0.0008296958520834907,0.8668668668668669,inf,True,0.3682682682682683,42,sgd
relu,passive,0.00028018665564591953,128,0.885436660268714,"(24,)",constant,0.00805203967082547,0.7457457457457457,inf,True,0.7822822822822822,42,sgd
relu,passive,9.077326525210223e-05,64,0.8839971209213052,"(24,)",constant,0.008239785684528511,0.5365365365365365,inf,True,0.4387387387387388,42,sgd
relu,passive,1.7030650292528427e-06,32,0.8626439539347409,"(24,)",constant,0.004567301270168747,0.10010010010010009,inf,True,0.8503503503503503,42,sgd
relu,passive,0.0001327770829355429,128,0.9089491362763915,"(12, 12)",constant,0.002801866556459195,0.997997997997998,inf,True,0.6085085085085085,42,sgd
relu,passive,0.0004242556430717777,128,0.880278310940499,"(24,)",constant,0.0026510836019085363,0.9059059059059059,inf,True,0.15445445445445447,42,sgd
relu,passive,0.0006078323128297229,64,0.8546065259117083,"(4, 4, 4, 4, 4, 4)",constant,0.008164167604921472,0.07407407407407407,inf,True,0.895995995995996,42,sgd
relu,passive,0.000952750047242729,32,0.873200575815739,"(12, 6, 3, 3)",constant,0.0045462954695324,0.973973973973974,inf,True,0.46596596596596596,42,sgd
relu,passive,5.329994080844093e-06,128,0.41434740882917465,"(4, 4, 4, 4, 4, 4)",constant,0.0007427982482564918,0.8698698698698699,inf,True,0.33223223223223225,42,sgd
relu,passive,0.00042719939663067764,32,0.8886756238003839,"(12, 6, 3, 3)",constant,0.0031441083031472647,0.4744744744744745,inf,True,0.6461461461461462,42,sgd
relu,passive,1.3462605792989111e-06,32,0.5335892514395394,"(12, 6, 3, 3)",constant,0.0002873812691851066,0.7507507507507507,inf,True,0.6685685685685686,42,sgd
relu,passive,0.00030024617090855494,256,0.8891554702495201,"(4, 4, 4, 4, 4, 4)",constant,0.007514081061116962,0.960960960960961,inf,True,0.44914914914914916,42,sgd
relu,passive,0.00017148819698705392,32,0.8664827255278311,"(6, 6, 6, 6)",invscaling,0.004126820845702952,0.8038038038038038,inf,True,0.11041041041041041,42,sgd
relu,passive,2.543345761304648e-05,32,0.8781190019193857,"(12, 6, 3, 3)",constant,0.0035608325526292777,0.6056056056056056,inf,True,0.23773773773773774,42,sgd
relu,passive,3.877828414589461e-05,32,0.8944337811900192,"(24,)",constant,0.009246257116405733,0.6126126126126126,inf,True,0.16966966966966968,42,sgd
relu,passive,6.836516004510239e-05,64,0.9078694817658349,"(12, 12)",constant,0.003115254223555488,0.9729729729729729,inf,True,0.17047047047047048,42,sgd
relu,passive,1.4627333562011299e-05,32,0.8919145873320538,"(12, 6, 3, 3)",constant,0.009549485639791966,0.34134134134134136,inf,True,0.3834834834834835,42,sgd
relu,passive,5.751217071841614e-05,64,0.9047504798464492,"(12, 12)",constant,0.00017711210643450888,0.9779779779779779,inf,True,0.24574574574574576,42,sgd
relu,passive,0.00022612800663372772,32,0.9049904030710173,"(12, 12)",constant,0.0007707027114212304,0.944944944944945,inf,True,0.8119119119119119,42,sgd
relu,passive,2.5258200269627847e-06,128,0.4169865642994242,"(12, 12)",constant,0.001867545842761076,0.5725725725725725,inf,True,0.2897897897897898,42,sgd
relu,passive,0.00011169868184678226,32,0.8897552783109405,"(12, 6, 3, 3)",constant,0.003002461709085549,0.4794794794794795,inf,True,0.34424424424424427,42,sgd
relu,passive,0.00021844360711494262,64,0.8956333973128598,"(12, 6, 3, 3)",constant,0.00694771254846024,0.7597597597597597,inf,True,0.1936936936936937,42,sgd
relu,passive,0.0006078323128297229,32,0.9007917466410749,"(24,)",constant,0.006543586018883229,0.7847847847847848,inf,True,0.4891891891891892,42,sgd
